Name	Description	sw480.1	sw480.2	sw480.3	sw480_APC_1	sw480_APC_2	sw480_APC_3	sw480_CONTROL_1	sw480_CONTROL_2	sw480_CONTROL_3
NM_017712	PGPEP1	1.711702228	1.907156467	1.660324097	1.388159156	1.212062001	1.510519147	1.429099798	1.354424238	1.233669758
NM_004864	GDF15	3.502443075	4.126810074	3.29360342	2.969118118	3.302402735	2.529368877	9.030568123	7.097233295	7.168374538
NR_036156	MIR3189	0	0	0	0	0	0	0	0	0
NM_145256	LRRC25	0	0	0.019816214	0	0	0	0	0	0
NM_032627	SSBP4	14.94974136	11.70370197	12.73731327	20.1773777	18.22427177	15.97753811	8.138762474	9.320672035	9.729783058
NM_016368	ISYNA1	18.88464546	17.14565086	17.09932137	10.85568523	9.510416031	11.1818018	14.71051693	16.37137794	15.39051437
NM_006532	ELL	4.42667675	3.629530907	3.760277987	4.506394386	4.276955605	4.471238613	3.588008404	3.56051898	3.317762852
NM_012181	FKBP8	66.1999588	62.45414352	63.82370377	68.622612	68.44164276	66.70927429	54.55374146	59.39712524	58.81380844
NM_001171948	KXD1	41.08740234	40.52919769	40.0508728	44.19360733	41.61512375	41.42727661	41.28959274	43.03440094	41.99052048
NM_001033930	UBA52	112.9972763	123.3882599	122.6117783	136.2646637	145.098587	144.5798187	120.6916351	127.6529846	126.7678757
NM_001100418	C19orf60	30.24837112	20.43372154	20.02135849	23.64497757	19.8028698	17.59645844	18.09354401	19.72361374	18.30223465
NM_004750	CRLF1	0.803374052	0.799545646	0.607107759	0.94801116	0.788566232	0.855512083	0.342506081	0.806752861	0.710175395
NM_012109	TMEM59L	0	0.118787758	0.029412208	0	0	0.031775661	0.088071607	0.133176148	0.056523267
NM_018316	KLHL26	2.847200155	2.217625141	1.845554709	1.628164887	1.643634319	1.400642991	1.842103124	1.83014822	2.183722734
NM_001098482	CRTC1	1.672041416	1.664073467	1.498289466	1.678197384	1.213477492	1.236087799	1.43430829	1.549558282	1.328430176
NM_000095	COMP	0.019702105	0	0	0	0	0	0	0	0
NM_002911	UPF1	20.96879005	19.87039757	19.54624939	27.44587326	25.04664993	25.05347252	19.3407383	20.00816536	19.94584084
NM_001492	GDF1	1.982995868	2.0863204	2.140778542	0.612859428	0.516403854	0.663674057	1.393548846	1.432919025	1.448867202
NM_021267	CERS1	1.982995868	2.0863204	2.140778542	0.612859428	0.516403854	0.663674057	1.393548846	1.432919025	1.448867202
NM_007263	COPE	84.30742645	82.25214386	81.67347717	78.58999634	74.37239075	73.67403412	77.62282562	83.04111481	81.74675751
NM_019070	DDX49	17.44511986	16.15738297	17.50675201	21.52772522	20.09003258	19.33382797	15.24769115	15.53088856	15.55091858
NR_027297	HOMER3	5.438178539	5.072480202	5.865159512	3.693037748	3.077609301	3.220168829	5.758220196	6.367144108	5.173776627
NM_001017392	SUGP2	16.07954597	17.07179832	16.37879944	13.57026482	13.75646019	13.98331642	17.79358482	18.17871094	17.17753792
NM_001199196	ARMC6	20.97038841	20.44531822	23.04361534	24.86039925	25.07637215	24.70921707	21.911623	22.9867897	22.2892971
NM_178526	SLC25A42	1.300471425	1.720796347	1.252731562	0.639418542	0.792632639	0.865544081	1.584794879	1.385088801	1.469665527
NM_017814	TMEM161A	12.13688374	10.65798283	11.5983429	13.31309032	13.26467228	12.78376389	14.2561903	14.42725086	13.27337742
NM_001145785	MEF2B	2.630223989	1.855577826	1.640881062	2.815649033	1.750730515	1.560007572	2.358449459	1.857444763	1.79742825
NR_027307	MEF2BNB-MEF2B	4.524981022	3.452620268	3.16464591	4.809918404	3.648437977	3.786079645	4.112705231	3.89486742	3.653099537
NM_001145783	MEF2BNB	5.937848091	5.170858383	4.898615837	5.966003895	4.955046654	5.532806873	4.76245594	5.293084621	4.9820714
NM_003721	RFXANK	27.68225098	23.83906364	26.59078407	26.13154602	27.31098175	26.43790245	25.11980247	25.6770401	24.78692627
NM_176880	NR2C2AP	20.45439339	19.91276932	23.53424835	18.54156113	21.51147652	18.89081383	19.75814056	20.74790001	20.81720734
NM_004386	NCAN	0	0.015010723	0.014866802	0.007415844	0.007931033	0	0	0	0.007142614
NM_023002	HAPLN4	0.098361522	0.055938739	0.055402402	0.013817887	0.014777835	0.014963582	0.05529879	0.03135721	0.039926343
NM_001001524	TM6SF2	0.325755626	0.486304909	0.35320431	0.192201838	0.137036279	0.069379359	0.288444877	0.181736484	0.370240718
NM_172231	SUGP1	11.44721508	12.8196249	12.58273697	10.32440186	10.36067009	10.66328239	11.08031273	11.99852276	10.57919979
NM_015329	MAU2	7.635160446	7.113325596	7.712349892	6.734814167	7.087532043	6.784394741	6.757720947	6.708723545	6.967520237
NM_017660	GATAD2A	16.45523071	14.90188408	16.11065674	16.4327507	16.28449631	16.33499336	15.4101553	16.82094193	16.60979462
NM_032037	TSSK6	0.837544382	0.566816151	0.660448849	0.428277791	0.563730359	0.57081604	0.791056454	0.672853529	0.761535406
NM_015965	NDUFA13	147.5135193	152.5765228	157.0000305	131.9121094	157.1055145	144.2732239	136.5371552	147.4874725	141.6565857
NM_198537	YJEFN3	1.217101336	1.537420988	1.061262012	0.782558382	0.295384884	0.598195314	0.460555345	0.574548006	0.31035766
NM_153221	CILP2	1.886822581	1.202269912	1.338168025	1.629161358	1.222059131	1.261922836	1.143238902	1.437756777	1.111471772
NM_025245	PBX4	3.769821167	3.418358088	3.055282354	2.334104538	2.114477634	2.97368741	2.582517147	2.928835869	2.248106718
NM_004720	LPAR2	6.166604996	5.68161726	5.202452183	7.758766174	6.541934967	7.455767155	3.576619864	3.845924854	3.749203444
NM_016573	GMIP	5.933958054	5.90568018	5.172082901	5.348971844	5.12829113	4.841691017	4.419130802	5.149679661	3.981009245
NM_020410	ATP13A1	13.20261288	12.54243851	12.90280247	11.95024014	11.37354088	12.04905224	10.29555607	11.3135004	10.30211163
NM_033204	ZNF101	4.464469433	4.64214325	4.039350986	4.324674129	5.74635601	5.109000206	4.097353935	3.903323412	4.323113918
NM_021030	ZNF14	0.798909307	0.811328769	0.819620788	0.721486747	0.840196967	0.572959244	0.769965112	0.782258153	0.772115827
NR_026956	LINC00663	0.305627763	0.365005583	0.241003931	0.120217353	0.278566241	0.065092526	0.120276608	0.250077367	0.23157613
NM_001099269	ZNF506	3.76419282	3.124289513	3.36652112	2.844065189	3.255631685	3.420366764	3.803488731	3.162182093	3.110939264
NM_021047	ZNF253	2.115747213	2.167596102	1.512992263	1.366635799	1.22161746	1.391593814	1.693830967	1.712677121	1.768142104
NM_031218	ZNF93	0.518713951	0.533450186	0.647637069	0.35705933	0.509153008	0.40507713	0.578381002	0.694527388	0.736936808
NM_033196	ZNF682	0.828508198	0.689631999	0.63847512	0.444395632	0.237634227	0.481242239	0.815126896	0.789972901	0.556429029
NM_007138	ZNF90	0	0	0	0.012658112	0	0	0	0	0
NM_052852	ZNF486	1.028918028	1.221415162	1.22192359	0.207236379	0.273782432	0.369631559	2.024599791	1.936470628	1.855114818
NR_036455	ZNF826P	0	0	0	0	0	0	0	0	0
NM_001159293	ZNF737	0.023029227	0.063028581	0.028374668	0.016984588	0	0.012261898	0.056643203	0.057815209	0.049076427
NM_001076675	ZNF626	0.00793521	0	0	0	0	0	0	0	0.007515701
NM_001256171	ZNF85	0	0.019859292	0.019668883	0	0.020985626	0.0212494	0	0.022264784	0
NM_025189	ZNF430	2.194208145	2.649946213	2.211416721	2.291047096	2.605778694	2.047815323	3.274537563	2.833382845	3.315791368
NM_182515	ZNF714	3.055410385	2.685355186	2.648774862	2.388534069	2.525572538	2.51635313	3.179073334	3.029018641	3.263423204
NM_133473	ZNF431	1.833904147	2.125191927	2.067672014	1.618115425	1.664477587	1.658646584	2.483981133	1.976164699	2.034374714
NM_021269	ZNF708	1.375790715	1.141028762	1.11819303	0.91380316	1.091514707	1.182343483	1.353570223	1.225375295	1.360208511
NR_027130	ZNF738	0.601757169	0.512747943	0.495643765	0.563375056	0.580840468	0.776873052	0.701524675	0.607047319	0.671441078
NM_001076678	ZNF493	0.419319957	0.49496296	0.499829441	0.210966825	0.307667732	0.477686852	0.537271142	0.41346702	0.498748839
NR_037194	LOC400680	0	0	0	0	0	0	0	0	0
NM_001001415	ZNF429	0.736613333	0.733103096	0.524386883	0.160968706	0.301265031	0.283262312	0.382489145	0.479442567	0.600772202
NM_173531	ZNF100	2.183116674	2.161957264	1.82164216	1.859850526	1.841298461	2.175182581	3.689635515	3.388535976	3.27556777
NR_024523	LOC641367	0.053796835	0.124927774	0.070702843	0.088169806	0.094295092	0.114576377	0.035285309	0.120051317	0.084921278
NM_001256648	ZNF43	0	0.008331198	0.016502639	0	0	0	0.008235888	0	0
NM_033468	ZNF257	0	0	0	0	0	0.014614998	0	0	0
NM_001001411	ZNF676	0	0	0	0	0	0	0	0.018371861	0
NM_001098626	ZNF98	0.128255472	0.148918331	0.105350368	0.105101533	0.202325568	0.068289548	0.231337339	0.262359947	0.263195843
NM_020855	ZNF492	0.671440303	0.622936189	0.62818104	0.358112752	0.490707666	0.448399872	0.79495424	0.736484468	0.68983686
NR_045525	ZNF724P	0.935572386	0.931114018	0.419175714	0.752734184	0.894475281	1.086861849	1.087818623	1.42349577	0.725000441
NM_003430	ZNF91	1.557795286	1.381078243	1.288413882	1.285370708	1.468822718	1.411013722	1.805690885	1.748152852	1.975732327
NM_138330	ZNF675	2.165072918	2.873007298	2.47900033	2.258088827	2.506960392	2.142562628	2.280718088	3.098997831	2.713436604
NM_138286	ZNF681	0.304862529	0.384812355	0.373793542	0.102367632	0.062559575	0.087100618	0.497459263	0.456313282	0.577490807
NR_003662	RPSAP58	148.2217255	149.7119141	152.1094208	135.4210815	150.1711884	143.7395172	125.2857437	124.3405304	125.0232391
NM_203282	ZNF254	2.739076853	2.931078911	2.819351196	1.942664385	2.0266397	2.245708466	3.541446209	3.137357235	3.48963809
NR_003603	HAVCR1P1	0.038493674	0.038310237	0	0	0.040483028	0	0.037871961	0	0
NR_027301	LINC00662	1.790115118	1.195536971	1.346594334	2.94161272	2.477142572	2.458112955	1.575813055	2.654415846	1.963184357
NM_006003	UQCRFS1	83.83129883	77.14692688	79.6751709	105.9179611	101.8199387	102.5533524	84.57421112	80.59033203	80.89468384
NR_040029	LOC284395	0	0	0	0	0	0	0	0	0
NM_006627	POP4	14.76849651	14.5127697	15.67697716	15.47512531	14.82663345	15.17165184	15.35449505	16.2083168	16.19260788
NM_024310	PLEKHF1	1.889045477	1.382384896	1.862017632	5.982628345	5.989229679	5.591182232	1.667215586	1.735808134	2.210160494
NR_045692	C19orf12	2.976608992	2.70221138	2.577180386	2.165651798	2.210344553	2.206000805	2.67129755	2.098224163	2.181105137
NM_001238	CCNE1	7.245193481	6.519233227	5.967581272	5.538693905	4.644839764	5.231674194	6.566709518	6.838239193	6.110144615
NM_003796	URI1	20.11967468	20.13496399	19.62537193	23.0939045	23.75850487	23.28397369	22.41844749	20.87574387	21.84630775
NM_014717	ZNF536	0.009789172	0.009742522	0	0	0.010295075	0	0	0	0
NM_020856	TSHZ3	0.560481369	0.665458024	0.523385227	0.473801881	0.320576429	0.356019318	0.058045153	0.043886051	0.046565827
NM_001136156	ZNF507	5.207767963	5.039672375	5.256652832	6.062879562	5.865292072	6.158977985	5.727164268	5.754872799	5.667574406
NR_046201	LOC400684	1.066772699	1.061689019	0.701006413	0.699350655	1.015055418	0.649145663	1.499347329	1.076927304	1.106601954
NM_207325	DPY19L3	6.130858421	6.644010544	6.493412971	4.74428463	4.719885826	4.642662525	7.04897213	6.679756641	6.84663868
NM_004708	PDCD5	205.1556702	214.9242249	235.8843536	328.7659607	360.8586121	334.646698	250.9453278	262.1080322	248.1710358
NM_032139	ANKRD27	10.23038769	11.19655991	10.11609554	16.0664444	16.01884079	14.98403263	10.01178741	10.67650604	10.85063934
NM_207391	RGS9BP	0.217009082	0.166134566	0.148087516	0.180568352	0.052667104	0.159987256	0.11496377	0.093128964	0.126483992
NM_001105570	NUDT19	12.7816	9.965889931	11.73206139	15.40298939	14.14422607	13.80183887	12.95962524	12.31758118	11.4581728
NM_001110822	TDRD12	0.089628123	0.059467342	0.029448586	0	0.031420033	0.031814963	0	0	0.05659318
NM_001243036	SLC7A9	0	0	0.02670688	0.0266438	0	0	0	0	0.025662135
NM_032816	CEP89	5.118402481	5.463142395	5.794633865	5.470928192	5.616961479	5.50982666	4.707317352	4.779885769	5.005889416
NM_152266	C19orf40	5.815825462	5.788110733	5.565239429	3.798801661	4.018064499	3.887743473	4.051268101	5.020845413	5.628982067
NM_033103	RHPN2	9.672858238	8.796164513	9.372632027	13.5750351	14.28789425	14.21980286	9.449327469	8.701426506	9.900104523
NM_018025	GPATCH1	5.359745979	6.077847004	5.084768772	5.072758675	4.594017029	5.17202282	5.654884815	5.098503113	4.749762058
NM_173479	WDR88	0.280543327	0.362968355	0.359488219	0.082762882	0.354050159	0.328625292	0.24841103	0.281723231	0.398567796
NM_002333	LRP3	11.36541843	8.424937248	8.640325546	11.26627064	9.960653305	8.861637115	8.032941818	8.833218575	9.156066895
NM_019849	SLC7A10	0.124125287	0.098827012	0.122349344	0	0.026108013	0.079308525	0.07327231	0.110797614	0.117563173
NM_004364	CEBPA	3.393415689	2.356648684	2.775134325	1.998511076	2.196176767	2.342912197	2.880008221	3.078984976	2.437001467
NR_026887	CEBPA-AS1	0.790160894	0.808239818	0.562506795	0.561178207	0.484747916	0.490840852	0.669426858	0.783688068	0.540502191
NM_001806	CEBPG	14.6338253	15.29101753	14.39918709	15.04563332	16.14478111	15.37885571	21.55838585	21.20376968	21.91898918
NM_000285	PEPD	34.80211258	33.91866302	34.58846283	27.43997002	28.28464508	25.44085884	37.12488174	36.87397003	38.99468613
NM_022467	CHST8	0.019487519	0.077578612	0.038417395	0.019163327	0	0	0.019172773	0.086975455	0.018457275
NM_024076	KCTD15	8.276880264	7.905991077	8.274317741	4.430800915	4.295657635	4.214050293	6.803668022	7.584896564	7.356889725
NM_001114093	LSM14A	56.8008728	55.02612305	56.00081253	52.99702835	59.37267303	57.20028305	55.35425568	56.47529602	56.19979477
NM_014686	KIAA0355	12.21654224	11.07918453	10.68794632	5.40243578	5.009918213	5.180659294	11.13734818	10.88868809	11.76924324
NM_001184722	GPI	125.4664001	116.3414078	124.2641296	138.567215	141.7250671	148.4853668	137.4966888	142.475235	132.7524719
NM_032346	PDCD2L	23.75811577	19.07382965	22.3892746	31.53373337	30.78232193	27.92336464	25.05866623	25.94986725	23.21394157
NM_005499	UBA2	105.4653015	109.8157501	113.3013306	98.39870453	108.7805481	105.2060547	114.6767197	114.986412	114.8611221
NM_001080436	WTIP	8.65802002	7.242442131	7.237818241	1.314818263	1.129538894	1.260444164	6.72828722	6.823479652	6.913162231
NR_027620	SCGB1B2P	0.561739087	0.718794167	0.316401094	0.236740336	0.168791354	0.256369412	0.315809369	0.268619835	0.228017882
NM_001025591	SCGB2B2	0.113137141	0.112598002	0.11151842	0.11125502	0.118984066	0	0	0.126236632	0
NR_045208	SCGB2B3P	0	0	0	0	0	0	0	0.299461335	0
NM_018443	ZNF302	12.06357765	12.94091511	12.03620911	10.05176163	9.704119682	10.06144905	11.57881451	11.24093151	11.42581367
NM_001029997	ZNF181	4.141755104	4.398991108	4.163177967	2.994271994	2.651356936	3.103074551	4.880169868	4.402112007	4.170875072
NM_001007248	ZNF599	0.651364863	0.601956487	0.687905729	0.610027492	0.668717206	0.528485835	0.579811752	0.72678256	0.528796494
NR_033982	LOC400685	0	0.046230141	0.045786891	0	0	0	0.022850629	0.025914926	0.021997878
NR_024018	ZNF30	2.955877542	3.15836525	3.396204472	1.604928732	1.621068597	1.390399814	3.728838205	3.358823299	3.263348818
NM_175872	ZNF792	3.106324673	2.99259305	3.429306269	0.83086437	0.718709052	0.979144692	2.518270969	2.384599447	2.589050531
NM_020895	GRAMD1A	13.10213661	12.78473473	11.94066525	12.43430614	12.77852726	13.03657818	10.44204426	10.76019001	10.71096611
NM_001037	SCN1B	3.870102882	4.38292408	3.485874891	2.132515907	2.210490704	2.025105953	3.183938503	3.16419816	3.223114729
NM_182983	HPN	0	0.020329531	0	0.040174115	0	0.04350511	0.060290873	0.022791984	0
NR_024561	LOC100128675	0.013124031	0.01306149	0	0	0	0.013975766	0	0	0.02486041
NM_001136007	FXYD3	0.061190069	0.030449238	0.030157292	13.74933052	13.90011215	15.67127609	0.060201783	0.068274915	0.057955142
NM_139284	LGI4	0.016727688	0.04994392	0.016488355	0.164494082	0.105553038	0.124693058	0.115202613	0.055993464	0.09506008
NM_005031	FXYD1	0	0.087896429	0.261161059	0.347392291	0.092881531	0.094048984	0.086890876	0.09854304	0
NM_022006	FXYD7	0	0.067432463	0.133571848	0.199884534	0.213770807	0.144305184	0	0.075600341	0.256693333
NR_028406	FXYD5	55.08931732	47.29264832	53.49199677	80.06342316	82.46015167	84.56501007	55.36610794	57.53276825	49.64294052
NM_205834	LSR	43.49556732	38.68719482	39.65409851	84.81407166	81.29437256	85.41009521	32.59033203	33.7663002	32.03694153
NM_003367	USF2	64.98751831	57.50391388	60.12898636	61.98838043	55.94924545	58.33821487	52.22939301	53.99766541	52.68987656
NM_021175	HAMP	0	0	0	0	0.119263373	0	0	0	0
NM_080600	MAG	0	0.019418152	0	0.191865474	0.143636256	0.04155476	0	0.065310635	0
NM_001771	CD22	0.542968929	0.569591224	0.506270587	1.342055917	1.666788936	1.875265837	1.111712217	1.326289892	1.153618932
NR_049828	MIR5196	0	0	0	0.413094699	0	0.447346032	0	0.468722105	0
NM_005304	FFAR3	0	0	0	0	0	0	0.028426619	0	0
NM_207392	KRTDAP	0	0	0.096588977	0	0.103055164	0.1043505	0.09640833	0	0
NM_033317	DMKN	18.26580429	17.03637886	17.09440231	25.64238358	26.53154182	26.9447422	24.8448658	24.5292263	25.02849579
NM_001166034	SBSN	0	0.024209136	0.023977021	0	0.051164348	0.051807445	0	0.081424542	0.023039065
NM_014364	GAPDHS	1.198025227	1.192316175	1.08513701	0.987052679	0.851310313	1.482658267	1.083107591	1.734146118	1.257358551
NR_038396	LOC100506469	7.927874565	7.830993652	7.814445496	7.036828518	8.805991173	8.726960182	8.471727371	9.972229004	10.18040657
NM_001242597	TMEM147	93.01840973	85.85597229	93.70859528	111.2405014	110.5534439	111.7832489	98.25675964	104.2348633	95.91620636
NM_000704	ATP4A	0	0.01350923	0.013379704	0.013348102	0.014275414	0.014454846	0	0	0.012856305
NM_015302	HAUS5	8.935418129	9.104837418	7.614075661	7.353546143	6.484894276	7.772234917	7.423351765	7.480626583	7.45426321
NM_024321	RBM42	78.75922394	67.28194427	67.79123688	71.11488342	68.54218292	69.2789917	64.2365799	66.93778229	63.61413193
NM_014209	ETV2	0.389855236	0.549663007	0.608439088	0.575054526	0.341669142	0.207578197	0.41552186	0.471243829	0.307704031
NM_001863	COX6B1	245.3961945	281.9568481	292.5704651	278.8354492	296.1398621	311.5462036	299.5152283	296.0099487	289.8887939
NM_007000	UPK1A	0.039500866	0.275188386	0	0.038843736	0.207711354	0.042064425	0	0.088148884	0.07482516
NR_046420	UPK1A-AS1	0.060766742	0	0.119794622	0.059755839	0.127814338	0	0.059785292	0.203407705	0.057554197
NM_014383	ZBTB32	0.073943205	0.147181675	0.145770505	0.169663906	0.155529171	0.131236717	0.096998587	0.16500932	0.116723433
NM_014727	MLL4	9.007061005	9.446691513	8.799473763	7.825093746	6.802955627	7.665997505	7.565179825	7.930475235	7.461147785
NM_024660	IGFLR1	2.544734478	3.015009165	1.990734458	1.946311712	1.231922865	1.97864604	1.430648088	1.937985659	1.224229813
NM_001040425	U2AF1L4	6.85723877	6.824561596	7.002700806	6.19642067	6.886773109	6.644404411	6.199474812	5.79009676	5.617053986
NM_172341	PSENEN	43.87815475	46.70564651	46.97390366	60.79325485	56.53621674	63.51304626	42.09738541	44.50040817	42.8657608
NM_019104	LIN37	6.553297043	6.563876152	5.838425636	4.998445988	4.903902531	5.726029396	6.199474812	4.827837467	5.610032558
NM_144617	HSPB6	0.13235496	0.03293106	0.097845957	0.065076567	0.104396299	0.070472322	0.097662963	0.110759676	0.062678888
NM_001039887	C19orf55	3.309182405	3.808708668	3.550297499	4.05106163	3.551225424	3.955448151	3.211440086	3.340682745	3.070272446
NM_001172630	ARHGAP33	4.54583931	4.911637306	4.480799198	2.803737164	2.637249947	2.402139187	3.740159035	3.577353001	3.036635399
NM_004646	NPHS1	0.144236341	0.172258794	0.075825423	0.122925274	0.192141265	0.071678653	0.170288131	0.203853056	0.145718426
NM_199180	KIRREL2	0.145267636	0.160639316	0.047729734	0.047617	0.118825048	0.085941859	0.095280938	0.072038807	0.183450386
NM_001024807	APLP1	9.740784645	8.811275482	8.726794243	2.384989738	1.928561687	2.120785236	6.304908276	6.490365982	6.219024658
NM_139239	NFKBID	2.476062536	3.093436718	2.284850597	3.315569401	2.797942162	2.833110332	1.788180113	1.969195127	2.045778513
NM_014266	HCST	4.097260475	5.310538769	3.569028854	0.655899882	0.300628364	0.91322118	2.156161785	2.338987827	1.082972407
NM_024509	LRFN3	4.859768867	4.224864483	4.165423393	2.606685162	2.646366596	2.475077391	2.664664984	2.636212349	2.8199265
NM_001042631	SDHAF1	11.53278542	9.139751434	10.31520653	14.95322514	13.11707211	12.46319485	8.530900955	8.674053192	10.6803484
NM_001039876	SYNE4	0.282145381	0.187200576	0.339910448	0.123311847	0.098908886	0.200304195	0.339274734	0.104937784	0.326613516
NM_032878	ALKBH6	10.97719765	9.49776268	10.91761875	7.974376678	6.864296436	7.635102749	9.097216606	8.882692337	8.102064133
NM_001199570	CLIP3	1.076341391	1.001652956	0.661366165	0.536090791	0.514530361	0.476340681	0.550107718	0.561489999	0.675212622
NM_152658	THAP8	2.594156981	2.107587814	2.087380409	1.744051814	1.419789672	1.437635422	2.05743289	1.68354702	2.030795813
NM_001083961	WDR62	17.85773849	16.26287651	16.93989372	12.76501942	11.41399574	13.05364227	20.06347847	20.05034065	19.50759888
NM_001270948	OVOL3	0.278040648	0.138357833	0.068515636	0.136707604	0.292409778	0.296085149	0	0	0.19750613
NM_006233	POLR2I	49.86078644	40.80128098	43.68657303	40.09671783	43.11535263	40.53047562	42.40573502	43.33260727	41.4004097
NM_001281	TBCB	72.05493164	73.83031464	73.15471649	47.21602631	44.50278473	43.87630463	62.28755951	68.48426819	67.15989685
NM_001749	CAPNS1	332.0873718	319.5097046	337.4846802	217.2157135	215.4966431	227.0114594	369.4937134	370.0272217	367.46875
NM_001864	COX7A1	0.126796752	0.18928875	0	0.062343691	0	0.067512855	0	0.070738904	0.060046703
NM_001042474	ZNF565	1.342622876	1.806377888	1.298905492	1.149138927	1.150526285	1.323849559	1.590018034	1.720014811	1.365838408
NM_007145	ZNF146	44.15012741	46.77013016	48.53219986	47.93709183	51.46499252	49.89718246	52.0406456	53.80518723	50.79867172
NR_029389	LOC100134317	0.16184108	0	0	0	0	0	0	0	0
NR_038278	LINC00665	0.027621247	0.027489619	0.027226051	0	0	0	0	0.030819349	0.052321997
NM_020917	ZFP14	0.644729197	0.757155061	0.660924852	0.304321736	0.447512209	0.41880852	0.786552012	0.561115324	0.861008584
NM_133466	ZFP82	0.092334792	0.055136867	0.018202739	0	0	0	0.072674781	0.041210279	0.034981336
NR_033748	LOC644189	0	0	0	0	0.029469952	0	0	0	0
NM_001145345	ZNF566	1.735177994	1.781731606	1.62890625	1.408384562	1.641401172	1.838012457	2.014259815	2.099985361	2.095609188
NR_036504	LOC728752	2.45989275	2.516175032	2.222639322	2.351776838	2.515158176	2.437624693	2.588229656	2.897193193	2.459281683
NM_001012756	ZNF260	5.701128006	5.559778214	5.010628223	4.469407082	4.742778301	4.924565792	6.190792561	5.642389774	6.193804741
NM_001145649	ZNF529	1.996339202	2.032817125	1.721804142	2.11763382	2.041190147	2.618005514	2.155049801	2.062484741	2.240947008
NM_032825	ZNF382	0	0.017007196	0.016844133	0	0	0.018197663	0.033625264	0	0.048555627
NM_153257	ZNF461	1.014016509	0.933871984	1.02934444	1.116209865	0.811753154	0.967007458	1.012529135	0.878119767	1.175425529
NM_152603	ZNF567	3.199070454	3.988725424	3.844190836	4.559717655	5.065498829	4.593285084	4.314416409	4.351547718	4.81727314
NM_001193552	ZNF850	0.644461155	0.628935814	0.666077375	0.609128773	0.743569493	0.77956748	0.726390123	0.809837162	0.645947278
NR_040027	ZNF790-AS1	0	0	0	0	0	0	0	0	0
NM_001242802	ZNF790	1.695072293	1.824308038	1.418254018	1.027259231	1.160810828	1.091444016	1.590127945	1.935319424	1.829476714
NM_003419	ZNF345	1.159058571	1.307339907	1.37097013	0.957412422	0.828891873	0.789939284	1.231565595	1.120824695	1.346613526
NM_001037232	ZNF829	0	0	0.018926218	0	0.010096622	0.020447057	0	0.010712052	0.018185845
NM_198539	ZNF568	0.011759873	0	0.011591618	0	0	0.012523076	0.023139879	0.026242962	0.011138166
NM_144689	ZNF420	2.177423716	2.409627438	2.37050724	2.332949877	2.546291113	2.163000107	2.877657413	3.317947149	2.75487709
NM_152655	ZNF585A	1.624734759	1.523928046	1.394101739	1.712648988	1.856214881	1.605704904	2.161991358	1.656348109	1.893105626
NM_152279	ZNF585B	0.054455221	0.069680214	0.04600808	0.022949705	0.032725409	0.057989303	0.091844067	0.060760275	0.044208296
NM_152604	ZNF383	2.02478075	2.298953295	2.501791239	2.916536331	2.789242268	2.642088175	2.440997601	2.768338203	2.809079647
NR_029390	LOC284412	0.783175409	0.574326634	0.812600076	1.641628504	1.929074764	1.646057844	0.669141233	0.666889131	0.761291683
NM_181786	HKR1	3.595590591	4.251468182	4.096902847	4.28185606	4.544631004	4.180218697	4.868144035	4.416773796	4.030365944
NM_032453	ZNF527	1.262871861	1.238094807	1.346988559	1.130651355	1.199287891	1.455227375	1.325924873	1.419607997	1.231812596
NM_152484	ZNF569	3.119049788	3.151578426	2.828000307	2.376465321	2.554081917	2.243895769	3.63087368	2.962143421	3.37134552
NM_144694	ZNF570	1.698467016	1.818755865	1.65297401	1.20508945	1.492304921	1.602641582	1.353749752	2.063044786	2.280652285
NM_001013659	ZNF793	0.135681957	0.081021227	0.066870339	0.060041152	0.057077602	0.093916915	0.086768851	0.083265476	0.089956217
NR_038247	LOC100507433	0.017415127	0.05199641	0.085829787	0.034250822	0.01831514	0.074181393	0.051401559	0	0.016494444
NM_152606	ZNF540	0.04438857	0.103079759	0.043753471	0.072750218	0.09336514	0.12605156	0.08734329	0.148584187	0.070069805
NM_016536	ZNF571	0.849025607	0.992851138	0.774112225	1.064499259	0.669677436	0.949332714	0.939727068	1.018379092	0.985071898
NM_014898	ZFP30	3.824113846	3.597348213	3.852016926	2.730223656	2.974988699	3.090481043	4.339587688	3.822662115	3.959331751
NM_152605	ZNF781	0.461262494	0.367251515	0.681994438	0.377990872	0.323400378	0.327465296	0.650464773	0.806315422	0.786378682
NM_032689	ZNF607	3.475985765	3.723835707	3.764513493	2.873867035	2.863960743	2.652401209	3.506974697	3.483193874	3.302706242
NM_152360	ZNF573	0.864042222	0.764377475	0.567786515	0.887431204	1.029855251	1.001905799	0.717851222	0.814115882	0.691062093
NR_040013	LOC644554	0	0	0	0.224508017	0.288125902	0.291747421	0	0	0
NR_040015	LOC100631378	0	0.056069206	0.055531617	0.055400457	0.029624604	0.05999393	0	0.031430345	0.053359281
NM_031951	WDR87	0	0	0.005322272	0	0	0.005749949	0	0	0
NM_015073	SIPA1L3	4.73231554	4.511014938	4.461798668	6.653086662	6.797071457	6.341184616	4.304608822	4.118859768	3.954823256
NM_001135155	DPF1	2.367708445	1.881006241	2.436193228	1.695180297	1.66004765	1.636678815	1.900354981	1.900279284	1.986807466
NM_021102	SPINT2	99.27319336	92.18320465	91.32578278	277.8119202	273.203125	260.5070801	80.2617569	82.76898956	79.98339844
